"ProdLine","ItemNumber","Description","StdPrice","Multiplier","Price","ProdLinePricing","BreakQty1","PriceRate1","BreakQty2","PriceRate2","BestPrice"
"AMEC","12658-0210A","BN Gsnk Spt Kit",79.50,"0.5166 ",41.07,0.00,0.00,0.00,0.00,0.00,41.07
"AMEC","12658-0990A","PB Gsnk Spt Kit",81.67,"0.5166 ",42.19,0.00,0.00,0.00,0.00,0.00,42.19
"AMEC","12661-0020A","CP Cast Brass Spt Kit",75.28,"0.5166 ",38.89,0.00,0.00,0.00,0.00,0.00,38.89
"AMEC","12661-0030A","MC Cast Brass Spt Kit",134.47,"0.5166 ",69.47,0.00,0.00,0.00,0.00,0.00,69.47
"AMEC","12661-0200A","WH Cast Brass Spt Kit",137.38,"0.5166 ",70.97,0.00,0.00,0.00,0.00,0.00,70.97
"AMEC","12661-0210A","BN Cast Brass Spt Kit",119.20,"0.5166 ",61.58,0.00,0.00,0.00,0.00,0.00,61.58
"AMEC","12661-0940A","GD Cast Brass Spt Kit",171.85,"0.5166 ",88.78,0.00,0.00,0.00,0.00,0.00,88.78
"AMEC","12661-0990A","PB Cast Brass Spt Kit",101.09,"0.5166 ",52.22,0.00,0.00,0.00,0.00,0.00,52.22
"AMEC","12662-0020A","CP Esch",25.36,"0.5166 ",13.10,0.00,0.00,0.00,0.00,0.00,13.10
"AMEC","12662-0990A","PB Esch",33.42,"0.5166 ",17.26,0.00,0.00,0.00,0.00,0.00,17.26
"AMEC","12663-0070A","Mtg Kit",18.73,"0.5166 ",9.68,0.00,0.00,0.00,0.00,0.00,9.68
"AMEC","12665-0020A","Hdle Cap",8.90,"0.5166 ",4.60,0.00,0.00,0.00,0.00,0.00,4.60
"AMEC","12666-0990A","PB Hdle Ring",36.60,"0.5166 ",18.91,0.00,0.00,0.00,0.00,0.00,18.91
"AMEC","12667-0070A","Screw",1.90,"0.5166 ",0.98,0.00,0.00,0.00,0.00,0.00,0.98
"AMEC","12668-0070A","Shank Kit",44.30,"0.5166 ",22.89,0.00,0.00,0.00,0.00,0.00,22.89
"AMEC","12669-0070A","Gasket",1.90,"0.5166 ",0.98,0.00,0.00,0.00,0.00,0.00,0.98
"AMEC","12671-0070A","Gasket",2.91,"0.5166 ",1.50,0.00,0.00,0.00,0.00,0.00,1.50
"AMEC","12672-0020A","LG CP Cross Hdle",18.10,"0.5166 ",9.35,0.00,0.00,0.00,0.00,0.00,9.35
"AMEC","12672-0210A","LG BN Cross Hdle",26.17,"0.5166 ",13.52,0.00,0.00,0.00,0.00,0.00,13.52
"AMEC","12672-0990A","LG PB Cross Hdle",20.20,"0.5166 ",10.44,0.00,0.00,0.00,0.00,0.00,10.44
"AMEC","12673-0020A","LG CP Lever Hdle",13.50,"0.5166 ",6.97,0.00,0.00,0.00,0.00,0.00,6.97
"AMEC","12673-0990A","LG PB Lever Hdle",19.00,"0.5166 ",9.82,0.00,0.00,0.00,0.00,0.00,9.82
"AMEC","12673-2950A","LG Satin Lever Hdle",24.40,"0.5166 ",12.61,0.00,0.00,0.00,0.00,0.00,12.61
"AMEC","12674-0210A","SM BN Cross Hdle",29.60,"0.5166 ",15.29,0.00,0.00,0.00,0.00,0.00,15.29
"AMEC","12674-0990A","SM PB Cross Hdle",26.50,"0.5166 ",13.69,0.00,0.00,0.00,0.00,0.00,13.69
"AMEC","12675-0020A","SM CP Lever Hdle",12.70,"0.5166 ",6.56,0.00,0.00,0.00,0.00,0.00,6.56
"AMEC","12675-0200A","SM WH Lever Hdle",21.15,"0.5166 ",10.93,0.00,0.00,0.00,0.00,0.00,10.93
"AMEC","12675-0210A","SM BN Lever Hdle",21.15,"0.5166 ",10.93,0.00,0.00,0.00,0.00,0.00,10.93
"AMEC","12675-0990A","SM PB Lever Hdle",26.04,"0.5166 ",13.45,0.00,0.00,0.00,0.00,0.00,13.45
"AMEC","12675-2950A","SM Satin Lever Hdle",19.50,"0.5166 ",10.07,0.00,0.00,0.00,0.00,0.00,10.07
"AMEC","12676-0020A","CP Wrist Hdle Kit (2)",30.60,"0.5166 ",15.81,0.00,0.00,0.00,0.00,0.00,15.81
"AMEC","12676-0200A","WH Wrist Hdle Kit (2)",42.50,"0.5166 ",21.96,0.00,0.00,0.00,0.00,0.00,21.96
"AMEC","12676-0210A","BN Wrist Hdle Kit (2)",46.54,"0.5166 ",24.04,0.00,0.00,0.00,0.00,0.00,24.04
"AMEC","12676-0990A","PB Wrist Hdle Kit (2)",35.20,"0.5166 ",18.18,0.00,0.00,0.00,0.00,0.00,18.18
"AMEC","12677-0020A","CP Crown Hdle Kit (1)",29.70,"0.5166 ",15.34,0.00,0.00,0.00,0.00,0.00,15.34
"AMEC","12677-0200A","WH Crown Hdle Kit (1)",35.31,"0.5166 ",18.24,0.00,0.00,0.00,0.00,0.00,18.24
"AMEC","12677-0210A","BN Crown Hdle Kit (1)",36.96,"0.5166 ",19.09,0.00,0.00,0.00,0.00,0.00,19.09
"AMEC","12677-0990A","PB Crown Hdle Kit (1)",34.43,"0.5166 ",17.79,0.00,0.00,0.00,0.00,0.00,17.79
"AMEC","12679-0020A","Hdle Body",20.53,"0.5166 ",10.61,0.00,0.00,0.00,0.00,0.00,10.61
"AMEC","12681-0020A","CP Triune Spt & Tee",176.74,"0.5166 ",91.30,0.00,0.00,0.00,0.00,0.00,91.30
"AMEC","12681-2990A","Mixage Triune Spt & Tee",153.25,"0.5166 ",79.17,0.00,0.00,0.00,0.00,0.00,79.17
"AMEC","12682-0070A","Flow Control",7.70,"0.5166 ",3.98,0.00,0.00,0.00,0.00,0.00,3.98
"AMEC","12683-0030A","MC Lav Spt",89.92,"0.5166 ",46.45,0.00,0.00,0.00,0.00,0.00,46.45
"AMEC","12683-0200A","WH Lav Spt",67.54,"0.5166 ",34.89,0.00,0.00,0.00,0.00,0.00,34.89
"AMEC","12683-0210A","BN Lav Spt",70.07,"0.5166 ",36.20,0.00,0.00,0.00,0.00,0.00,36.20
"AMEC","12683-0990A","PB Lav Spt",150.70,"0.5166 ",77.85,0.00,0.00,0.00,0.00,0.00,77.85
"AMEC","12684-0020A","CP Lav Spt",62.00,"0.5166 ",32.03,0.00,0.00,0.00,0.00,0.00,32.03
"AMEC","12684-0200A","WH Lav Spt",93.89,"0.5166 ",48.50,0.00,0.00,0.00,0.00,0.00,48.50
"AMEC","12684-0210A","BN Lav Spt",91.75,"0.5166 ",47.40,0.00,0.00,0.00,0.00,0.00,47.40
"AMEC","12684-0940A","GD Lav Spt",158.72,"0.5166 ",81.99,0.00,0.00,0.00,0.00,0.00,81.99
"AMEC","12684-0990A","PB Lav Spt",186.40,"0.5166 ",96.29,0.00,0.00,0.00,0.00,0.00,96.29
"AMEC","12685-0020A","CP Spt & Tee",220.08,"0.5166 ",113.69,0.00,0.00,0.00,0.00,0.00,113.69
"AMEC","12685-0990A","PB Spt & Tee",231.55,"0.5166 ",119.62,0.00,0.00,0.00,0.00,0.00,119.62
"AMEC","12686-0020A","CP Spt & Tee",4.21,"0.5166 ",2.17,0.00,0.00,0.00,0.00,0.00,2.17
"AMEC","12686-0990A","PB Spt & Tee",68.65,"0.5166 ",35.46,0.00,0.00,0.00,0.00,0.00,35.46
"AMEC","12687-0020A","Metering Esch Kit",28.70,"0.5166 ",14.83,0.00,0.00,0.00,0.00,0.00,14.83
"AMEC","12688-0070A","Metering Seal Kit",6.80,"0.5166 ",3.51,0.00,0.00,0.00,0.00,0.00,3.51
"AMEC","12689-0020A","Metering Hdle Kit",58.20,"0.5166 ",30.07,0.00,0.00,0.00,0.00,0.00,30.07
"AMEC","12690-0020A","Metering Cart",85.00,"0.5166 ",43.91,0.00,0.00,0.00,0.00,0.00,43.91
"AMEC","12729-0020A","CP Pop up Rod Assy",11.84,"0.5166 ",6.12,0.00,0.00,0.00,0.00,0.00,6.12
"AMEC","12729-0200A","WH Pop up Rod Assy",30.64,"0.5166 ",15.83,0.00,0.00,0.00,0.00,0.00,15.83
"AMEC","12729-0990A","PB Pop up Rod Assy",30.85,"0.5166 ",15.94,0.00,0.00,0.00,0.00,0.00,15.94
"AMEC","12730-0020A","CP Hand Spray Assy",96.00,"0.5166 ",49.59,0.00,0.00,0.00,0.00,0.00,49.59
"AMEC","12730-0200A","WH Hand Spray Assy",41.10,"0.5166 ",21.23,0.00,0.00,0.00,0.00,0.00,21.23
"AMEC","12730-0990A","PB Hand Spray Assy",53.67,"0.5166 ",27.73,0.00,0.00,0.00,0.00,0.00,27.73
"AMEC","12731-0020A","Hand Spray Hose",80.40,"0.5166 ",41.53,0.00,0.00,0.00,0.00,0.00,41.53
"AMEC","12732-0070A","Check Valve Kit",6.70,"0.5166 ",3.46,0.00,0.00,0.00,0.00,0.00,3.46
"AMEC","12733-0070A","Seal Kit",3.20,"0.5166 ",1.65,0.00,0.00,0.00,0.00,0.00,1.65
"AMEC","12930-0900","Rep Kit",10.69,"0.5166 ",5.52,0.00,0.00,0.00,0.00,0.00,5.52
"AMEC","12931-0900","Rep Kit",20.00,"0.5166 ",10.33,0.00,0.00,0.00,0.00,0.00,10.33
"AMEC","12938-0900","Rep Kit",9.73,"0.5166 ",5.03,0.00,0.00,0.00,0.00,0.00,5.03
"AMEC","12954-0900","Rep Kit",20.09,"0.5166 ",10.38,0.00,0.00,0.00,0.00,0.00,10.38
"AMEC","12955-0900","Rep Kit",5.40,"0.5166 ",2.79,0.00,0.00,0.00,0.00,0.00,2.79
"AMEC","12956-0900","Rep Kit",5.40,"0.5166 ",2.79,0.00,0.00,0.00,0.00,0.00,2.79
"AMEC","12962-0900","Rep Kit",10.30,"0.5166 ",5.32,0.00,0.00,0.00,0.00,0.00,5.32
"AMEC","12969-0900","Rep Kit",8.75,"0.5166 ",4.52,0.00,0.00,0.00,0.00,0.00,4.52
"AMEC","12970-0900","Rep Kit",8.75,"0.5166 ",4.52,0.00,0.00,0.00,0.00,0.00,4.52
"AMEC","12971-0070A","Plunger Rep Kit",8.00,"0.5166 ",4.13,0.00,0.00,0.00,0.00,0.00,4.13
"AMEC","12971-0900","Rep Kit",4.95,"0.5166 ",2.56,0.00,0.00,0.00,0.00,0.00,2.56
"AMEC","12972-0900","Rep Kit",10.14,"0.5166 ",5.24,0.00,0.00,0.00,0.00,0.00,5.24
"AMEC","12973-0900","Rep Kit",12.45,"0.5166 ",6.43,0.00,0.00,0.00,0.00,0.00,6.43
"AMEC","12974-0900","Rep Kit",9.49,"0.5166 ",4.90,0.00,0.00,0.00,0.00,0.00,4.90
"AMEC","12975-0900","Rep Kit",9.49,"0.5166 ",4.90,0.00,0.00,0.00,0.00,0.00,4.90
"AMEC","12977-0900","Rep Kit",9.40,"0.5166 ",4.86,0.00,0.00,0.00,0.00,0.00,4.86
"AMEC","12980-0900","Rep Kit",98.00,"0.5166 ",50.63,0.00,0.00,0.00,0.00,0.00,50.63
"AMEC","12981-0070A","Plastic Plunger Kit",22.00,"0.5166 ",11.37,0.00,0.00,0.00,0.00,0.00,11.37
"AMEC","12981-0900","Brass Plunger Kit",10.30,"0.5166 ",5.32,0.00,0.00,0.00,0.00,0.00,5.32
"AMEC","1311-0700","Cap Pkg",1.55,"0.5166 ",0.80,0.00,0.00,0.00,0.00,0.00,0.80
"AMEC","1312-3200","CP Hdle Cap",10.90,"0.5166 ",5.63,0.00,0.00,0.00,0.00,0.00,5.63
"AMEC","13205-0700","Oring",0.82,"0.5166 ",0.42,0.00,0.00,0.00,0.00,0.00,0.42
"AMEC","13215-0700","Stem",0.63,"0.5166 ",0.33,0.00,0.00,0.00,0.00,0.00,0.33
"AMEC","13220-0700","Seal",0.38,"0.5166 ",0.20,0.00,0.00,0.00,0.00,0.00,0.20
"AMEC","1324-0700","Washer",0.52,"0.5166 ",0.27,0.00,0.00,0.00,0.00,0.00,0.27
"AMEC","1325-0700","Washer",0.42,"0.5166 ",0.22,0.00,0.00,0.00,0.00,0.00,0.22
"AMEC","1326-0700","Washer",0.45,"0.5166 ",0.23,0.00,0.00,0.00,0.00,0.00,0.23
"AMEC","13274-0040A","Seat (2)",1.70,"0.5166 ",0.88,0.00,0.00,0.00,0.00,0.00,0.88
"AMEC","13275-0020A","CP Esch",8.00,"0.5166 ",4.13,0.00,0.00,0.00,0.00,0.00,4.13
"AMEC","13275-0990A","PB Esch",18.50,"0.5166 ",9.56,0.00,0.00,0.00,0.00,0.00,9.56
"AMEC","13286-0020A","Crystal Hdle Kit (2)",41.00,"0.5166 ",21.18,0.00,0.00,0.00,0.00,0.00,21.18
"AMEC","13286-0990A","PB Crystal Hdle Kit (2)",48.30,"0.5166 ",24.95,0.00,0.00,0.00,0.00,0.00,24.95
"AMEC","13287-0020A","CP Metal Hdle Kit (2)",26.30,"0.5166 ",13.59,0.00,0.00,0.00,0.00,0.00,13.59
"AMEC","13297-0020A","Acrylic Hdle Kit (3)",43.10,"0.5166 ",22.27,0.00,0.00,0.00,0.00,0.00,22.27
"AMEC","13298-0020A","CP Metal Hdle Kit (3)",38.80,"0.5166 ",20.04,0.00,0.00,0.00,0.00,0.00,20.04
"AMEC","13298-0200A","WH Metal Hdle Kit (3)",39.19,"0.5166 ",20.25,0.00,0.00,0.00,0.00,0.00,20.25
"AMEC","13304-0020A","CP & Porcelain Lever",21.00,"0.5166 ",10.85,0.00,0.00,0.00,0.00,0.00,10.85
"AMEC","13304-0200A","WH & Porcelain Lever",18.00,"0.5166 ",9.30,0.00,0.00,0.00,0.00,0.00,9.30
"AMEC","13304-0990A","PB & Porcelain Lever",16.20,"0.5166 ",8.37,0.00,0.00,0.00,0.00,0.00,8.37
"AMEC","13304-2850A","Velvet & Porcelain Lever",24.31,"0.5166 ",12.56,0.00,0.00,0.00,0.00,0.00,12.56
"AMEC","13305-0990A","PB Cross Hdle",18.70,"0.5166 ",9.66,0.00,0.00,0.00,0.00,0.00,9.66
"AMEC","13305-2950A","Satin Cross Hdle",25.60,"0.5166 ",13.23,0.00,0.00,0.00,0.00,0.00,13.23
"AMEC","13306-0020A","CP Aerator",11.70,"0.5166 ",6.04,0.00,0.00,0.00,0.00,0.00,6.04
"AMEC","13306-0990A","PB Aerator",11.90,"0.5166 ",6.15,0.00,0.00,0.00,0.00,0.00,6.15
"AMEC","13306-2950A","Satin Aerator",12.80,"0.5166 ",6.61,0.00,0.00,0.00,0.00,0.00,6.61
"AMEC","13307-0020A","CP Cross Hdle",24.60,"0.5166 ",12.71,0.00,0.00,0.00,0.00,0.00,12.71
"AMEC","13307-0990A","PB Cross Hdle",20.20,"0.5166 ",10.44,0.00,0.00,0.00,0.00,0.00,10.44
"AMEC","13307-2950A","Satin Cross Hdle",44.50,"0.5166 ",22.99,0.00,0.00,0.00,0.00,0.00,22.99
"AMEC","13310-0020A","CP Lever Hdle",15.70,"0.5166 ",8.11,0.00,0.00,0.00,0.00,0.00,8.11
"AMEC","13310-0990A","PB Lever Hdle",19.80,"0.5166 ",10.23,0.00,0.00,0.00,0.00,0.00,10.23
"AMEC","13310-2850A","Velvet Lever Hdle",13.27,"0.5166 ",6.86,0.00,0.00,0.00,0.00,0.00,6.86
"AMEC","13310-2970A","Satin & PB Lever Hdle",19.50,"0.5166 ",10.07,0.00,0.00,0.00,0.00,0.00,10.07
"AMEC","13310-2990A","Mixage Lever Hdle",15.90,"0.5166 ",8.21,0.00,0.00,0.00,0.00,0.00,8.21
"AMEC","13311-0020A","CP Index Cap (3)",16.50,"0.5166 ",8.52,0.00,0.00,0.00,0.00,0.00,8.52
"AMEC","13311-0990A","PB Index Cap (3)",18.50,"0.5166 ",9.56,0.00,0.00,0.00,0.00,0.00,9.56
"AMEC","13311-2950A","Satin Index Cap (3)",12.50,"0.5166 ",6.46,0.00,0.00,0.00,0.00,0.00,6.46
"AMEC","13312-0020A","CP Esch Kit",17.50,"0.5166 ",9.04,0.00,0.00,0.00,0.00,0.00,9.04
"AMEC","13312-0990A","PB Esch Kit",18.70,"0.5166 ",9.66,0.00,0.00,0.00,0.00,0.00,9.66
"AMEC","13312-2950A","Satin Esch Kit",20.40,"0.5166 ",10.54,0.00,0.00,0.00,0.00,0.00,10.54
"AMEC","13313-0020A","CP Spt Kit",164.60,"0.5166 ",85.03,0.00,0.00,0.00,0.00,0.00,85.03
"AMEC","13313-0990A","PB Spt Kit",201.20,"0.5166 ",103.94,0.00,0.00,0.00,0.00,0.00,103.94
"AMEC","13314-0020A","Aerator",13.80,"0.5166 ",7.13,0.00,0.00,0.00,0.00,0.00,7.13
"AMEC","13315-0020A","CP Cross Hdle",15.00,"0.5166 ",7.75,0.00,0.00,0.00,0.00,0.00,7.75
"AMEC","13315-2950A","Satin Cross Hdle",25.00,"0.5166 ",12.92,0.00,0.00,0.00,0.00,0.00,12.92
"AMEC","13316-0020A","CP Esch Kit",37.70,"0.5166 ",19.48,0.00,0.00,0.00,0.00,0.00,19.48
"AMEC","13317-0990A","PB Spt Esch",43.40,"0.5166 ",22.42,0.00,0.00,0.00,0.00,0.00,22.42
"AMEC","13318-0020A","CP Spt Kit",113.60,"0.5166 ",58.69,0.00,0.00,0.00,0.00,0.00,58.69
"AMEC","13319-0020A","CP Spt Kit w/ Lift Rod",99.29,"0.5166 ",51.29,0.00,0.00,0.00,0.00,0.00,51.29
"AMEC","13319-0990A","PB Spt Kit w/ Lift Rod",112.14,"0.5166 ",57.93,0.00,0.00,0.00,0.00,0.00,57.93
"AMEC","13319-2990A","Mixage Spt Kit",188.20,"0.5166 ",97.22,0.00,0.00,0.00,0.00,0.00,97.22
"AMEC","13320-0020A","CP Tub Spt",35.79,"0.5166 ",18.49,0.00,0.00,0.00,0.00,0.00,18.49
"AMEC","135-0070A","3"" Outlet Gasket",21.00,"0.5166 ",10.85,0.00,0.00,0.00,0.00,0.00,10.85
"AMEC","135-1700","3"" Outlet Gasket",21.00,"0.5166 ",10.85,0.00,0.00,0.00,0.00,0.00,10.85
"AMEC","13709-0070A","0-4"" Supply Conn",47.50,"0.5166 ",24.54,0.00,0.00,0.00,0.00,0.00,24.54
"AMEC","13711-0070A","4""-9"" Supply Conn",66.20,"0.5166 ",34.20,0.00,0.00,0.00,0.00,0.00,34.20
"AMEC","1376-2900","Cover Plate",26.08,"0.5166 ",13.47,0.00,0.00,0.00,0.00,0.00,13.47
"AMEC","1390-0020A","Overflow Screw (2)",5.50,"0.5166 ",2.84,0.00,0.00,0.00,0.00,0.00,2.84
"AMEC","1390-1100","Screw",2.80,"0.5166 ",1.45,0.00,0.00,0.00,0.00,0.00,1.45
"AMEC","1393-0200","1/4-20"" x 3/4""  LG Screw",0.68,"0.5166 ",0.35,0.00,0.00,0.00,0.00,0.00,0.35
"AMEC","1398-2700","Seat Washer",0.82,"0.5166 ",0.42,0.00,0.00,0.00,0.00,0.00,0.42
"AMEC","14319-0020A","Female Shank",39.30,"0.5166 ",20.30,0.00,0.00,0.00,0.00,0.00,20.30
"AMEC","1440-3700","Washer Plate",3.00,"0.5166 ",1.55,0.00,0.00,0.00,0.00,0.00,1.55
"AMEC","1441-3700","Washer Holder",2.40,"0.5166 ",1.24,0.00,0.00,0.00,0.00,0.00,1.24
"AMEC","15025-0020A","CP Lav Grid Drain S/A",43.50,"0.5166 ",22.47,0.00,0.00,0.00,0.00,0.00,22.47
"AMEC","15025-0990A","PB Lav Grid Drain S/A",40.00,"0.5166 ",20.66,0.00,0.00,0.00,0.00,0.00,20.66
"AMEC","152-2700","Diaph",4.05,"0.5166 ",2.09,0.00,0.00,0.00,0.00,0.00,2.09
"AMEC","153-0700","Screw",1.50,"0.5166 ",0.77,0.00,0.00,0.00,0.00,0.00,0.77
"AMEC","15809-0020A","Grid Drain",110.10,"0.5166 ",56.88,0.00,0.00,0.00,0.00,0.00,56.88
"AMEC","1601-0700","Tank Ball",2.22,"0.5166 ",1.15,0.00,0.00,0.00,0.00,0.00,1.15
"AMEC","1609-0700","Oring",0.47,"0.5166 ",0.24,0.00,0.00,0.00,0.00,0.00,0.24
"AMEC","1613-0700","Screw",0.80,"0.5166 ",0.41,0.00,0.00,0.00,0.00,0.00,0.41
"AMEC","1663-0700","Monel Seat",5.50,"0.5166 ",2.84,0.00,0.00,0.00,0.00,0.00,2.84
"AMEC","169-0700","Screw",0.68,"0.5166 ",0.35,0.00,0.00,0.00,0.00,0.00,0.35
"AMEC","1699-0700","Friction Washer",0.36,"0.5166 ",0.19,0.00,0.00,0.00,0.00,0.00,0.19
"AMEC","170-0100","Phillips Head Screw",0.46,"0.5166 ",0.24,0.00,0.00,0.00,0.00,0.00,0.24
"AMEC","1708-0700","Spring",1.40,"0.5166 ",0.72,0.00,0.00,0.00,0.00,0.00,0.72
"AMEC","171-0070A","Cam Kit (2)",29.30,"0.5166 ",15.14,0.00,0.00,0.00,0.00,0.00,15.14
"AMEC","171-2700","Screen",0.76,"0.5166 ",0.39,0.00,0.00,0.00,0.00,0.00,0.39
"AMEC","171-3700","Cam",12.00,"0.5166 ",6.20,0.00,0.00,0.00,0.00,0.00,6.20
"AMEC","1711-0700","Stem",7.00,"0.5166 ",3.62,0.00,0.00,0.00,0.00,0.00,3.62
"AMEC","1713-0700","Sply Tube",35.17,"0.5166 ",18.17,0.00,0.00,0.00,0.00,0.00,18.17
"AMEC","1714-0700","Tube",31.07,"0.5166 ",16.05,0.00,0.00,0.00,0.00,0.00,16.05
"AMEC","1718-0700","Spring",2.10,"0.5166 ",1.08,0.00,0.00,0.00,0.00,0.00,1.08
"AMEC","1719-0700","Oring",1.03,"0.5166 ",0.53,0.00,0.00,0.00,0.00,0.00,0.53
"AMEC","173-0040A","Hdle Screw",2.73,"0.5166 ",1.41,0.00,0.00,0.00,0.00,0.00,1.41
"AMEC","173-0100","CP Hdle Screw",1.27,"0.5166 ",0.66,0.00,0.00,0.00,0.00,0.00,0.66
"AMEC","17356-0020A","CP Sprayhead S/A",57.16,"0.5166 ",29.53,0.00,0.00,0.00,0.00,0.00,29.53
"AMEC","174-1400","CP Seat",3.75,"0.5166 ",1.94,0.00,0.00,0.00,0.00,0.00,1.94
"AMEC","1741-0700","Washer",1.80,"0.5166 ",0.93,0.00,0.00,0.00,0.00,0.00,0.93
"AMEC","1786-0070A","1/2"" Set Screw",1.99,"0.5166 ",1.03,0.00,0.00,0.00,0.00,0.00,1.03
"AMEC","17961-0020A","Valve w/ 4' Hose",268.00,"0.5166 ",138.45,0.00,0.00,0.00,0.00,0.00,138.45
"AMEC","17961-0200","Bedpan Cleaner Valve w/4' Hose",268.00,"0.5166 ",138.45,0.00,0.00,0.00,0.00,0.00,138.45
"AMEC","1799-0700","Oring",0.68,"0.5166 ",0.35,0.00,0.00,0.00,0.00,0.00,0.35
"AMEC","1836-0020A","1/2"" Union Swivel",7.63,"0.5166 ",3.94,0.00,0.00,0.00,0.00,0.00,3.94
"AMEC","1836-0700","Swivel",5.20,"0.5166 ",2.69,0.00,0.00,0.00,0.00,0.00,2.69
"AMEC","1837-0230","Red Hot Index",7.50,"0.5166 ",3.87,0.00,0.00,0.00,0.00,0.00,3.87
"AMEC","1838-0210","Blue Cold Index",7.50,"0.5166 ",3.87,0.00,0.00,0.00,0.00,0.00,3.87
"AMEC","1847-0700","Flng",4.50,"0.5166 ",2.32,0.00,0.00,0.00,0.00,0.00,2.32
"AMEC","1848-0700","Seat Brass",1.67,"0.5166 ",0.86,0.00,0.00,0.00,0.00,0.00,0.86
"AMEC","1852-0700","Nylon Seat",0.80,"0.5166 ",0.41,0.00,0.00,0.00,0.00,0.00,0.41
"AMEC","1853-0700","Cup",0.70,"0.5166 ",0.36,0.00,0.00,0.00,0.00,0.00,0.36
"AMEC","187-2700","Lockring",1.62,"0.5166 ",0.84,0.00,0.00,0.00,0.00,0.00,0.84
"AMEC","1883-0700","Cap Washer",0.50,"0.5166 ",0.26,0.00,0.00,0.00,0.00,0.00,0.26
"AMEC","1884-0700","Washer",0.50,"0.5166 ",0.26,0.00,0.00,0.00,0.00,0.00,0.26
"AMEC","1887-0070A","Washer",3.50,"0.5166 ",1.81,0.00,0.00,0.00,0.00,0.00,1.81
"AMEC","1887-0700","Washer",1.96,"0.5166 ",1.01,0.00,0.00,0.00,0.00,0.00,1.01
"AMEC","19146-0020A","2"" Blank Cap",26.85,"0.5166 ",13.87,0.00,0.00,0.00,0.00,0.00,13.87
"AMEC","194-1700","Nut",1.95,"0.5166 ",1.01,0.00,0.00,0.00,0.00,0.00,1.01
"AMEC","19537-0200","3/8"" Stop Body",48.05,"0.5166 ",24.82,0.00,0.00,0.00,0.00,0.00,24.82
"AMEC","198-1200","Dial Holder",4.25,"0.5166 ",2.20,0.00,0.00,0.00,0.00,0.00,2.20
"AMEC","20100-0200","Brace Holder",7.65,"0.5166 ",3.95,0.00,0.00,0.00,0.00,0.00,3.95
"AMEC","20106-0200","Brace Plate",12.89,"0.5166 ",6.66,0.00,0.00,0.00,0.00,0.00,6.66
"AMEC","20427-0400","Shank",8.66,"0.5166 ",4.47,0.00,0.00,0.00,0.00,0.00,4.47
"AMEC","20434-0020A","Esch",29.90,"0.5166 ",15.45,0.00,0.00,0.00,0.00,0.00,15.45
"AMEC","20568-0070A","Filter Screen",4.50,"0.5166 ",2.32,0.00,0.00,0.00,0.00,0.00,2.32
"AMEC","20571-0070A","Enclosure Assy",38.57,"0.5166 ",19.93,0.00,0.00,0.00,0.00,0.00,19.93
"AMEC","20577-0020A","CP Cross Hdle",21.40,"0.5166 ",11.06,0.00,0.00,0.00,0.00,0.00,11.06
"AMEC","20577-0200A","WH Cross Hdle",71.69,"0.5166 ",37.04,0.00,0.00,0.00,0.00,0.00,37.04
"AMEC","20577-0990A","PB Cross Hdle",27.90,"0.5166 ",14.41,0.00,0.00,0.00,0.00,0.00,14.41
"AMEC","20577-2990A","Mixage Cross Hdle",59.71,"0.5166 ",30.85,0.00,0.00,0.00,0.00,0.00,30.85
"AMEC","20578-0200A","WH Lever Hdle",43.03,"0.5166 ",22.23,0.00,0.00,0.00,0.00,0.00,22.23
"AMEC","20578-0990A","PB Lever Hdle",30.90,"0.5166 ",15.96,0.00,0.00,0.00,0.00,0.00,15.96
"AMEC","20578-2990A","Mixage Lever Hdle",33.67,"0.5166 ",17.39,0.00,0.00,0.00,0.00,0.00,17.39
"AMEC","20580-0020A","CP Esch Kit",24.60,"0.5166 ",12.71,0.00,0.00,0.00,0.00,0.00,12.71
"AMEC","20580-0200A","WH Esch Kit",15.31,"0.5166 ",7.91,0.00,0.00,0.00,0.00,0.00,7.91
"AMEC","20594-0700","4' Hose",16.60,"0.5166 ",8.58,0.00,0.00,0.00,0.00,0.00,8.58
"AMEC","20645-0900","Friction Ring",0.57,"0.5166 ",0.29,0.00,0.00,0.00,0.00,0.00,0.29
"AMEC","20836-0700","Stem Guide",10.10,"0.5166 ",5.22,0.00,0.00,0.00,0.00,0.00,5.22
"AMEC","20845-0700","Iron Bar",3.71,"0.5166 ",1.92,0.00,0.00,0.00,0.00,0.00,1.92
"AMEC","209-1700","Washer",0.40,"0.5166 ",0.21,0.00,0.00,0.00,0.00,0.00,0.21
"AMEC","21121-0700","Reg Cap Screw",5.80,"0.5166 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"AMEC","21153-0020A","CP xfer Sleeve",10.20,"0.5166 ",5.27,0.00,0.00,0.00,0.00,0.00,5.27
"AMEC","21153-0200A","WH xfer Sleeve",13.34,"0.5166 ",6.89,0.00,0.00,0.00,0.00,0.00,6.89
"AMEC","21153-0990A","PB xfer Sleeve",18.85,"0.5166 ",9.74,0.00,0.00,0.00,0.00,0.00,9.74
"AMEC","21356-0700","Washer",1.10,"0.5166 ",0.57,0.00,0.00,0.00,0.00,0.00,0.57
"AMEC","21391-0700","Friction Ring",0.70,"0.5166 ",0.36,0.00,0.00,0.00,0.00,0.00,0.36
